num,name,heightm,weightkg,color,tier,prevo,evoLevel,forme,evoItem,evoCondition,evoMove,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water,eggGroup_Amorphous,eggGroup_Bug,eggGroup_Ditto,eggGroup_Dragon,eggGroup_Fairy,eggGroup_Field,eggGroup_Flying,eggGroup_Grass,eggGroup_Human-Like,eggGroup_Mineral,eggGroup_Monster,eggGroup_Undiscovered,eggGroup_Water 1,eggGroup_Water 2,eggGroup_Water 3,M,F,hp,atk,def,spa,spd,spe,ability_0,ability_H,ability_1,ability_S,legendary,numEvos,gen
598,Ferrothorn,1.0,110.0,Gray,OU,Ferroseed,40.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,74,94,131,54,116,20,Iron Barbs,Anticipation,,,,,5
599,Klink,0.30000000000000004,21.0,Gray,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,40,55,70,45,60,30,Plus,Clear Body,Minus,,,1.0,5
600,Klang,0.6000000000000001,51.0,Gray,NFE,Klink,38.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,80,95,70,85,50,Plus,Clear Body,Minus,,,1.0,5
601,Klinklang,0.6000000000000001,81.0,Gray,(PU),Klang,49.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,60,100,115,70,85,90,Plus,Clear Body,Minus,,,,5
602,Tynamo,0.2,0.30000000000000004,White,Illegal,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35,55,40,45,40,60,Levitate,,,,,1.0,5
603,Eelektrik,1.2,22.0,Blue,Illegal,Tynamo,39.0,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,65,85,70,75,70,40,Levitate,,,,,1.0,5
604,Eelektross,2.1,80.5,Blue,Illegal,Eelektrik,,,Thunder Stone,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,85,115,80,105,80,50,Levitate,,,,,,5
605,Elgyem,0.5,9.0,Blue,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,55,55,55,85,55,30,Telepathy,Analytic,Synchronize,,,1.0,5
606,Beheeyem,1.0,34.5,Brown,(PU),Elgyem,42.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,75,75,75,125,95,40,Telepathy,Analytic,Synchronize,,,,5
607,Litwick,0.30000000000000004,3.1,White,LC,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,30,55,65,55,20,Flash Fire,Infiltrator,Flame Body,,,1.0,5
608,Lampent,0.6000000000000001,13.0,Black,NFE,Litwick,41.0,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,40,60,95,60,55,Flash Fire,Infiltrator,Flame Body,,,1.0,5
609,Chandelure,1.0,34.3,Black,RU,Lampent,,,Dusk Stone,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,55,90,145,90,80,Flash Fire,Infiltrator,Flame Body,,,,5
610,Axew,0.6000000000000001,18.0,Green,LC,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,46,87,60,30,40,57,Rivalry,Unnerve,Mold Breaker,,,1.0,5
611,Fraxure,1.0,36.0,Green,NFE,Axew,38.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,66,117,70,40,50,67,Rivalry,Unnerve,Mold Breaker,,,1.0,5
612,Haxorus,1.8,105.5,Yellow,RUBL,Fraxure,48.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,76,147,90,60,70,97,Rivalry,Unnerve,Mold Breaker,,,,5
613,Cubchoo,0.5,8.5,White,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,55,70,40,60,40,40,Snow Cloak,Rattled,Slush Rush,,,1.0,5
614,Beartic,2.6,260.0,White,(PU),Cubchoo,37.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,95,130,80,70,80,50,Snow Cloak,Swift Swim,Slush Rush,,,,5
615,Cryogonal,1.1,148.0,Blue,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,80,50,50,95,135,105,Levitate,,,,,,5
616,Shelmet,0.4,7.7,Red,LC,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,50,40,85,40,65,25,Hydration,Overcoat,Shell Armor,,,1.0,5
617,Accelgor,0.8,25.3,Red,(PU),Shelmet,,,,with a Karrablast,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,80,70,40,100,60,145,Hydration,Unburden,Sticky Hold,,,,5
618,Stunfisk,0.7000000000000001,11.0,Brown,(PU),,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,109,66,84,81,99,32,Static,Sand Veil,Limber,,,,5
618,Stunfisk-Galar,0.7000000000000001,20.5,Green,(PU),,,Galar,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,109,81,99,66,84,32,Mimicry,,,,,,8
619,Mienfoo,0.9,20.0,Yellow,LC,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,45,85,50,55,50,65,Inner Focus,Reckless,Regenerator,,,1.0,5
620,Mienshao,1.4,35.5,Purple,UUBL,Mienfoo,50.0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,65,125,60,95,60,105,Inner Focus,Reckless,Regenerator,,,,5
621,Druddigon,1.6,139.0,Red,PU,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,77,120,90,60,90,48,Rough Skin,Mold Breaker,Sheer Force,,,,5
622,Golett,1.0,92.0,Green,LC,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,59,74,50,35,50,35,Iron Fist,No Guard,Klutz,,,1.0,5
623,Golurk,2.8,330.0,Green,NU,Golett,43.0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,89,124,80,55,80,55,Iron Fist,No Guard,Klutz,,,,5
624,Pawniard,0.5,10.2,Red,LC,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,85,70,40,40,60,Defiant,Pressure,Inner Focus,,,1.0,5
625,Bisharp,1.6,70.0,Red,OU,Pawniard,52.0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,65,125,100,60,70,70,Defiant,Pressure,Inner Focus,,,,5
626,Bouffalant,1.6,94.6,Brown,(PU),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,95,110,95,40,95,55,Reckless,Soundproof,Sap Sipper,,,,5
627,Rufflet,0.5,10.5,White,NFE,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,70,83,50,37,50,60,Keen Eye,Hustle,Sheer Force,,,2.0,5
628,Braviary,1.5,41.0,Red,NU,Rufflet,54.0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,100,123,75,57,75,80,Keen Eye,Defiant,Sheer Force,,,,5
628,Braviary-Hisui,1.7000000000000002,43.4,Red,Illegal,Rufflet,54.0,Hisui,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,110,83,70,112,70,65,Keen Eye,Defiant,Sheer Force,,,,8
629,Vullaby,0.5,9.0,Brown,NFE,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,70,55,75,45,65,60,Big Pecks,Weak Armor,Overcoat,,,1.0,5
630,Mandibuzz,1.2,39.5,Brown,UU,Vullaby,54.0,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,110,65,105,55,95,80,Big Pecks,Weak Armor,Overcoat,,,,5
631,Heatmor,1.4,58.0,Red,(PU),,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,85,97,66,105,66,65,Gluttony,White Smoke,Flash Fire,,,,5
632,Durant,0.30000000000000004,33.0,Gray,RUBL,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,58,109,112,48,48,109,Swarm,Truant,Hustle,,,,5
633,Deino,0.8,17.3,Blue,LC,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,52,65,50,45,50,38,Hustle,,,,,1.0,5
634,Zweilous,1.4,50.0,Blue,NFE,Deino,50.0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,72,85,70,65,70,58,Hustle,,,,,1.0,5
635,Hydreigon,1.8,160.0,Blue,UU,Zweilous,64.0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,92,105,90,125,90,98,Levitate,,,,,,5
636,Larvesta,1.1,28.8,White,LC,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55,85,55,50,55,60,Flame Body,Swarm,,,,1.0,5
637,Volcarona,1.6,46.0,White,OU,Larvesta,59.0,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,85,60,65,135,105,100,Flame Body,Swarm,,,,,5
638,Cobalion,2.1,250.0,Blue,UU,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,91,90,129,90,72,108,Justified,,,,Sub-Legendary,,5
639,Terrakion,1.9,260.0,Gray,UUBL,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,91,129,90,72,90,108,Justified,,,,Sub-Legendary,,5
640,Virizion,2.0,200.0,Green,PUBL,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,91,90,72,90,129,108,Justified,,,,Sub-Legendary,,5
641,Tornadus,1.5,63.0,Green,NUBL,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,79,115,70,125,80,111,Prankster,Defiant,,,Sub-Legendary,,5
641,Tornadus-Therian,1.4,63.0,Green,OU,,,Therian,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,79,100,80,110,90,121,Regenerator,,,,,,5
642,Thundurus,1.5,61.0,Blue,UUBL,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,79,115,70,125,80,111,Prankster,Defiant,,,Sub-Legendary,,5
642,Thundurus-Therian,3.0,61.0,Blue,UU,,,Therian,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,79,105,70,145,80,101,Volt Absorb,,,,,,5
643,Reshiram,3.2,330.0,White,Uber,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,120,100,150,120,90,Turboblaze,,,,Restricted Legendary,,5
644,Zekrom,2.9,345.0,Black,Uber,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,150,120,120,100,90,Teravolt,,,,Restricted Legendary,,5
645,Landorus,1.5,68.0,Brown,Uber,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,89,125,90,115,80,101,Sand Force,Sheer Force,,,Sub-Legendary,,5
645,Landorus-Therian,1.3,68.0,Brown,OU,,,Therian,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,89,145,90,105,80,91,Intimidate,,,,,,5
646,Kyurem,3.0,325.0,Gray,Uber,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,125,130,90,130,90,95,Pressure,,,,Restricted Legendary,,5
646,Kyurem-Black,3.3,325.0,Gray,Uber,,,Black,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,125,170,100,120,90,95,Teravolt,,,,,,5
646,Kyurem-White,3.6,325.0,Gray,Uber,,,White,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,125,120,90,170,100,95,Turboblaze,,,,,,5
647,Keldeo,1.4,48.5,Yellow,UU,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,91,72,90,129,90,108,Justified,,,,Mythical,,5
647,Keldeo-Resolute,1.4,48.5,Yellow,,,,Resolute,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,91,72,90,129,90,108,Justified,,,,,,5
648,Meloetta,0.6000000000000001,6.5,White,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,77,77,128,128,90,Serene Grace,,,,Mythical,,5
648,Meloetta-Pirouette,0.6000000000000001,6.5,White,,,,Pirouette,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,100,128,90,77,77,128,Serene Grace,,,,,,5
649,Genesect,1.5,82.5,Purple,Uber,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71,120,95,120,95,99,Download,,,,Mythical,,5
649,Genesect-Douse,1.5,82.5,Purple,Uber,,,Douse,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71,120,95,120,95,99,Download,,,,,,5
649,Genesect-Shock,1.5,82.5,Purple,Uber,,,Shock,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71,120,95,120,95,99,Download,,,,,,5
649,Genesect-Burn,1.5,82.5,Purple,Uber,,,Burn,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71,120,95,120,95,99,Download,,,,,,5
649,Genesect-Chill,1.5,82.5,Purple,Uber,,,Chill,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71,120,95,120,95,99,Download,,,,,,5
650,Chespin,0.4,9.0,Green,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.875,0.125,56,61,65,48,45,38,Overgrow,Bulletproof,,,,1.0,6
651,Quilladin,0.7000000000000001,29.0,Green,Illegal,Chespin,16.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.875,0.125,61,78,95,56,58,57,Overgrow,Bulletproof,,,,1.0,6
652,Chesnaught,1.6,90.0,Green,Illegal,Quilladin,36.0,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.875,0.125,88,107,122,74,75,64,Overgrow,Bulletproof,,,,,6
653,Fennekin,0.4,9.4,Red,Illegal,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.875,0.125,40,45,40,62,60,60,Blaze,Magician,,,,1.0,6
654,Braixen,1.0,14.5,Red,Illegal,Fennekin,16.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.875,0.125,59,59,58,90,70,73,Blaze,Magician,,,,1.0,6
655,Delphox,1.5,39.0,Red,Illegal,Braixen,36.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.875,0.125,75,69,72,114,100,104,Blaze,Magician,,,,,6
656,Froakie,0.30000000000000004,7.0,Blue,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.875,0.125,41,56,40,62,44,71,Torrent,Protean,,,,1.0,6
657,Frogadier,0.6000000000000001,10.9,Blue,Illegal,Froakie,16.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.875,0.125,54,63,52,83,56,97,Torrent,Protean,,,,1.0,6
658,Greninja,1.5,40.0,Blue,Illegal,Frogadier,36.0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.875,0.125,72,95,67,103,71,122,Torrent,Protean,,Battle Bond,,,6
658,Greninja-Ash,1.5,40.0,Blue,Illegal,,,Ash,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,72,145,67,153,71,132,Battle Bond,,,,,,6
659,Bunnelby,0.4,5.0,Brown,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,38,36,38,32,36,57,Pickup,Huge Power,Cheek Pouch,,,1.0,6
660,Diggersby,1.0,42.4,Brown,RUBL,Bunnelby,20.0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,85,56,77,50,77,78,Pickup,Huge Power,Cheek Pouch,,,,6
661,Fletchling,0.30000000000000004,1.7000000000000002,Red,LC,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,45,50,43,40,38,62,Big Pecks,Gale Wings,,,,1.0,6
662,Fletchinder,0.7000000000000001,16.0,Red,NFE,Fletchling,17.0,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,62,73,55,56,52,84,Flame Body,Gale Wings,,,,1.0,6
663,Talonflame,1.2,24.5,Red,NU,Fletchinder,35.0,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,78,81,71,74,69,126,Flame Body,Gale Wings,,,,,6
664,Scatterbug,0.30000000000000004,2.5,Black,Illegal,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,35,40,27,25,35,Shield Dust,Friend Guard,Compound Eyes,,,1.0,6
665,Spewpa,0.30000000000000004,8.4,Black,Illegal,Scatterbug,9.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,22,60,27,30,29,Shed Skin,Friend Guard,,,,1.0,6
666,Vivillon,1.2,17.0,White,Illegal,Spewpa,12.0,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,80,52,50,90,50,89,Shield Dust,Friend Guard,Compound Eyes,,,,6
666,Vivillon-Fancy,1.2,17.0,Black,,,,Fancy,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,80,52,50,90,50,89,Shield Dust,,Compound Eyes,,,,6
666,Vivillon-Pokeball,1.2,17.0,Black,,,,Pokeball,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,80,52,50,90,50,89,Shield Dust,,Compound Eyes,,,,6
667,Litleo,0.6000000000000001,13.5,Brown,Illegal,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.875,62,50,58,73,54,72,Rivalry,Moxie,Unnerve,,,1.0,6
668,Pyroar,1.5,81.5,Brown,Illegal,Litleo,35.0,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.875,86,68,72,109,66,106,Rivalry,Moxie,Unnerve,,,,6
669,Flabébé,0.1,0.1,White,Illegal,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,44,38,39,61,79,42,Flower Veil,Symbiosis,,,,1.0,6
670,Floette,0.2,0.9,White,Illegal,Flabébé,19.0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,54,45,47,75,98,52,Flower Veil,Symbiosis,,,,1.0,6
670,Floette-Eternal,0.2,0.9,White,Illegal,,,Eternal,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,74,65,67,125,128,92,Flower Veil,,,,,,6
671,Florges,1.1,10.0,White,Illegal,Floette,,,Shiny Stone,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,78,65,68,112,154,75,Flower Veil,Symbiosis,,,,,6
672,Skiddo,0.9,31.0,Brown,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,66,65,48,62,57,52,Sap Sipper,Grass Pelt,,,,1.0,6
673,Gogoat,1.7000000000000002,91.0,Brown,Illegal,Skiddo,32.0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,123,100,62,97,81,68,Sap Sipper,Grass Pelt,,,,,6
674,Pancham,0.6000000000000001,8.0,White,LC,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,67,82,62,46,48,43,Iron Fist,Scrappy,Mold Breaker,,,1.0,6
675,Pangoro,2.1,136.0,White,NUBL,Pancham,32.0,,,with a Dark-type in the party,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,95,124,78,69,71,58,Iron Fist,Scrappy,Mold Breaker,,,,6
676,Furfrou,1.2,28.0,White,Illegal,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,75,80,60,65,90,102,Fur Coat,,,,,,6
677,Espurr,0.30000000000000004,3.5,Gray,LC,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,62,48,54,63,60,68,Keen Eye,Own Tempo,Infiltrator,,,2.0,6
678,Meowstic,0.6000000000000001,8.5,Blue,(PU),Espurr,25.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,74,48,76,83,81,104,Keen Eye,Prankster,Infiltrator,,,,6
